Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max,
Daniel Pavlicek,ROAD_BIKING,08-07-2018,07:00:03,08:25:18,172.22,149,20.4,57.7,02:56,01:02,6472,32,,,,,3895,3895,,178.0,65.0,180,55,55,
Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
,03:03:21,162,9.6,06:15,,893,,75719.00,,,
,03:03:22,162,9.6,06:15,,893,,75722.00,,,
,03:03:23,162,9.6,06:15,,894,,75725.00,,,
,03:03:24,162,9.7,06:11,,894,,75727.00,,,
,03:03:25,162,9.8,06:07,,894,,75731.00,,,
,03:03:26,162,9.9,06:04,,894,,75735.00,,,
,03:03:27,162,10.0,06:00,,894,,75738.00,,,
,03:03:28,162,10.1,05:56,,894,,75741.00,,,
,03:03:29,162,10.1,05:56,,894,,75744.00,,,
,03:03:30,162,10.0,06:00,,894,,75747.00,,,
,03:03:31,162,10.0,06:00,,895,,75750.00,,,
,03:03:32,162,10.0,06:00,,895,,75753.00,,,
,03:03:33,162,9.9,06:04,,895,,75755.00,,,
,03:03:34,162,9.9,06:04,,895,,75757.00,,,
,03:03:35,162,9.9,06:04,,897,,75759.00,,,
,03:03:36,162,9.9,06:04,,897,,75762.00,,,
,03:03:37,161,9.8,06:07,,897,,75764.00,,,
,03:03:38,162,9.8,06:07,,897,,75767.00,,,
,03:03:39,162,9.8,06:07,,897,,75769.00,,,
,03:03:40,162,9.7,06:11,,897,,75772.00,,,
,03:03:41,162,9.7,06:11,,897,,75774.00,,,
,03:03:42,162,9.6,06:15,,897,,75776.00,,,
,03:03:43,162,9.6,06:15,,898,,75779.00,,,
,03:03:44,162,9.6,06:15,,898,,75782.00,,,
,03:03:45,162,9.6,06:15,,898,,75784.00,,,
,03:03:46,162,9.6,06:15,,898,,75787.00,,,
,03:03:47,162,9.6,06:15,,900,,75790.00,,,
,03:03:48,162,9.6,06:15,,900,,75792.00,,,
,03:03:49,162,9.5,06:19,,900,,75794.00,,,
,03:03:50,162,9.5,06:19,,901,,75797.00,,,
,03:03:51,162,9.5,06:19,,901,,75800.00,,,
,03:03:52,162,9.4,06:23,,901,,75802.00,,,
,03:03:53,162,9.4,06:23,,901,,75804.00,,,
,03:03:54,162,9.4,06:23,,901,,75807.00,,,
,03:03:55,162,9.4,06:23,,901,,75809.00,,,
,03:03:56,162,9.3,06:27,,901,,75812.00,,,
,03:03:57,162,9.3,06:27,,902,,75814.00,,,
,03:03:58,162,9.3,06:27,,902,,75817.00,,,
,03:03:59,162,9.2,06:31,,902,,75819.00,,,
,03:04:00,162,9.2,06:31,,902,,75821.00,,,
,03:04:01,162,9.2,06:31,,903,,75823.00,,,
,03:04:02,163,9.2,06:31,,903,,75826.00,,,
,03:04:03,163,9.2,06:31,,903,,75829.00,,,
,03:04:04,163,9.2,06:31,,903,,75831.00,,,
,03:04:05,163,9.2,06:31,,904,,75833.00,,,
,03:04:06,163,9.2,06:31,,904,,75836.00,,,
,03:04:07,163,9.1,06:36,,904,,75838.00,,,
,03:04:08,163,9.1,06:36,,904,,75841.00,,,
,03:04:09,163,9.1,06:36,,905,,75844.00,,,
,03:04:10,163,9.1,06:36,,905,,75846.00,,,
,03:04:11,163,9.0,06:40,,905,,75848.00,,,
,03:04:12,163,9.0,06:40,,905,,75850.00,,,
,03:04:13,163,8.9,06:44,,905,,75853.00,,,
,03:04:14,163,8.9,06:44,,905,,75855.00,,,
,03:04:15,164,8.9,06:44,,907,,75858.00,,,
,03:04:16,164,8.9,06:44,,907,,75860.00,,,
,03:04:17,164,8.9,06:44,,907,,75862.00,,,
,03:04:18,164,8.9,06:44,,907,,75865.00,,,
,03:04:19,164,9.0,06:40,,907,,75868.00,,,
,03:04:20,164,9.0,06:40,,907,,75870.00,,,
,03:04:21,164,9.1,06:36,,907,,75873.00,,,
,03:04:22,164,9.1,06:36,,907,,75876.00,,,
,03:04:23,164,9.1,06:36,,908,,75878.00,,,
,03:04:24,164,9.1,06:36,,908,,75881.00,,,
,03:04:25,164,9.1,06:36,,908,,75883.00,,,
,03:04:26,164,9.0,06:40,,908,,75886.00,,,
,03:04:27,164,9.0,06:40,,909,,75888.00,,,
,03:04:28,164,9.0,06:40,,909,,75890.00,,,
,03:04:29,164,8.9,06:44,,909,,75892.00,,,
,03:04:30,165,8.9,06:44,,909,,75894.00,,,
,03:04:31,165,8.9,06:44,,910,,75897.00,,,
,03:04:32,165,8.9,06:44,,910,,75899.00,,,
,03:04:33,165,8.9,06:44,,910,,75902.00,,,
,03:04:34,164,9.0,06:40,,911,,75904.00,,,
,03:04:35,165,9.1,06:36,,911,,75907.00,,,
,03:04:36,164,9.1,06:36,,911,,75909.00,,,
,03:04:37,164,9.1,06:36,,911,,75912.00,,,
,03:04:38,164,9.0,06:40,,912,,75914.00,,,
,03:04:39,164,9.0,06:40,,912,,75917.00,,,
,03:04:40,164,9.0,06:40,,912,,75919.00,,,
,03:04:41,164,9.0,06:40,,912,,75922.00,,,
,03:04:42,164,8.9,06:44,,912,,75924.00,,,
,03:04:43,164,9.0,06:40,,912,,75926.00,,,
,03:04:44,164,9.0,06:40,,912,,75929.00,,,
,03:04:45,164,9.0,06:40,,912,,75932.00,,,
,03:04:46,164,9.1,06:36,,913,,75935.00,,,
,03:04:47,164,9.2,06:31,,913,,75938.00,,,
,03:04:48,164,9.3,06:27,,913,,75941.00,,,
,03:04:49,164,9.3,06:27,,913,,75944.00,,,
,03:04:50,164,9.5,06:19,,913,,75947.00,,,
,03:04:51,164,9.6,06:15,,913,,75951.00,,,
,03:04:52,163,9.8,06:07,,914,,75954.00,,,
,03:04:53,163,9.9,06:04,,914,,75957.00,,,
,03:04:54,163,10.0,06:00,,914,,75960.00,,,
,03:04:55,163,10.1,05:56,,914,,75963.00,,,
,03:04:56,163,10.2,05:53,,914,,75966.00,,,
,03:04:57,163,10.2,05:53,,914,,75969.00,,,
,03:04:58,163,10.3,05:50,,915,,75972.00,,,
,03:04:59,163,10.4,05:46,,915,,75975.00,,,
,03:05:00,163,10.5,05:43,,915,,75978.00,,,
,03:05:01,163,10.6,05:40,,915,,75981.00,,,
,03:05:02,163,10.6,05:40,,915,,75984.00,,,
,03:05:03,163,10.7,05:36,,915,,75988.00,,,
,03:05:04,163,10.7,05:36,,915,,75990.00,,,
,03:05:05,163,10.7,05:36,,915,,75993.00,,,
,03:05:06,162,10.6,05:40,,915,,75996.00,,,
,03:05:07,162,10.6,05:40,,915,,75999.00,,,
,03:05:08,162,10.6,05:40,,916,,76002.00,,,
,03:05:09,162,10.6,05:40,,916,,76004.00,,,
,03:05:10,162,10.5,05:43,,916,,76007.00,,,
,03:05:11,162,10.4,05:46,,916,,76009.00,,,
,03:05:12,162,10.3,05:50,,917,,76012.00,,,
,03:05:13,161,10.2,05:53,,917,,76015.00,,,
,03:05:14,161,10.1,05:56,,917,,76017.00,,,
,03:05:15,161,9.8,06:07,,917,,76019.00,,,
,03:05:16,161,9.6,06:15,,918,,76022.00,,,
,03:05:17,161,9.3,06:27,,918,,76024.00,,,
,03:05:18,161,9.0,06:40,,918,,76026.00,,,
,03:05:19,161,8.9,06:44,,919,,76028.00,,,
,03:05:20,161,8.7,06:54,,919,,76031.00,,,
,03:05:21,161,8.6,06:59,,919,,76033.00,,,
,03:05:22,161,8.7,06:54,,919,,76035.00,,,
,03:05:23,161,8.7,06:54,,920,,76038.00,,,
,03:05:24,161,8.7,06:54,,920,,76040.00,,,
,03:05:25,161,8.7,06:54,,920,,76042.00,,,
,03:05:26,161,8.7,06:54,,920,,76044.00,,,
,03:05:27,162,8.6,06:59,,921,,76047.00,,,
,03:05:28,162,8.6,06:59,,921,,76049.00,,,
,03:05:29,162,8.5,07:04,,921,,76052.00,,,
,03:05:30,162,8.5,07:04,,921,,76054.00,,,
,03:05:31,162,8.4,07:09,,922,,76056.00,,,
,03:05:32,162,8.4,07:09,,922,,76058.00,,,
,03:05:33,162,8.4,07:09,,922,,76060.00,,,
,03:05:34,162,8.4,07:09,,922,,76063.00,,,
,03:05:35,162,8.4,07:09,,922,,76065.00,,,
,03:05:36,162,8.4,07:09,,922,,76067.00,,,
,03:05:37,162,8.4,07:09,,922,,76070.00,,,
,03:05:38,162,8.5,07:04,,922,,76072.00,,,
,03:05:39,162,8.5,07:04,,923,,76075.00,,,
,03:05:40,162,8.5,07:04,,923,,76078.00,,,
,03:05:41,162,8.5,07:04,,923,,76080.00,,,
,03:05:42,163,8.6,06:59,,923,,76083.00,,,
,03:05:43,163,8.6,06:59,,925,,76085.00,,,
,03:05:44,163,8.6,06:59,,925,,76088.00,,,
,03:05:45,163,8.7,06:54,,925,,76090.00,,,
,03:05:46,163,8.6,06:59,,925,,76093.00,,,
,03:05:47,163,8.6,06:59,,926,,76095.00,,,
,03:05:48,163,8.6,06:59,,926,,76097.00,,,
,03:05:49,163,8.6,06:59,,926,,76099.00,,,
,03:05:50,163,8.6,06:59,,926,,76102.00,,,
,03:05:51,164,8.7,06:54,,927,,76104.00,,,
,03:05:52,164,8.6,06:59,,927,,76106.00,,,
,03:05:53,164,8.6,06:59,,927,,76108.00,,,
,03:05:54,164,8.6,06:59,,927,,76110.00,,,
,03:05:55,165,8.5,07:04,,927,,76111.00,,,
,03:05:56,165,8.5,07:04,,928,,76113.00,,,
,03:05:57,165,8.5,07:04,,928,,76115.00,,,
,03:05:58,165,8.5,07:04,,928,,76116.00,,,
,03:05:59,165,8.5,07:04,,928,,76117.00,,,
,03:06:00,165,8.5,07:04,,929,,76119.00,,,
,03:06:01,166,8.5,07:04,,929,,76122.00,,,
,03:06:02,166,8.5,07:04,,929,,76124.00,,,
,03:06:03,166,8.5,07:04,,929,,76126.00,,,
,03:06:04,166,8.5,07:04,,929,,76129.00,,,
,03:06:05,166,8.5,07:04,,930,,76131.00,,,
,03:06:06,166,8.5,07:04,,930,,76134.00,,,
,03:06:07,166,8.5,07:04,,930,,76136.00,,,
,03:06:08,166,8.6,06:59,,930,,76139.00,,,
,03:06:09,166,8.6,06:59,,931,,76141.00,,,
,03:06:10,166,8.6,06:59,,931,,76143.00,,,
,03:06:11,167,8.6,06:59,,931,,76146.00,,,
,03:06:12,167,8.6,06:59,,931,,76149.00,,,
,03:06:13,167,8.7,06:54,,931,,76151.00,,,
,03:06:14,167,8.7,06:54,,932,,76154.00,,,
,03:06:15,167,8.7,06:54,,932,,76156.00,,,
,03:06:16,167,8.7,06:54,,932,,76159.00,,,
,03:06:17,167,8.7,06:54,,932,,76161.00,,,
,03:06:18,167,8.7,06:54,,932,,76164.00,,,
,03:06:19,167,8.7,06:54,,932,,76166.00,,,
,03:06:20,167,8.7,06:54,,932,,76168.00,,,
,03:06:21,167,8.7,06:54,,932,,76170.00,,,
,03:06:22,166,8.6,06:59,,934,,76171.00,,,
,03:06:23,166,8.5,07:04,,934,,76172.00,,,
,03:06:24,166,8.5,07:04,,934,,76173.00,,,
,03:06:25,166,8.4,07:09,,934,,76175.00,,,
,03:06:26,166,8.4,07:09,,935,,76176.00,,,
,03:06:27,166,8.4,07:09,,935,,76178.00,,,
,03:06:28,166,8.5,07:04,,935,,76181.00,,,
,03:06:29,166,8.5,07:04,,935,,76183.00,,,
,03:06:30,166,8.5,07:04,,936,,76186.00,,,
,03:06:31,166,8.4,07:09,,936,,76188.00,,,
,03:06:32,166,8.4,07:09,,936,,76190.00,,,
,03:06:33,166,8.3,07:14,,936,,76193.00,,,
,03:06:34,166,8.3,07:14,,937,,76195.00,,,
,03:06:35,166,8.3,07:14,,937,,76197.00,,,
,03:06:36,166,8.3,07:14,,937,,76199.00,,,
,03:06:37,166,8.3,07:14,,937,,76202.00,,,
,03:06:38,166,8.3,07:14,,937,,76204.00,,,
,03:06:39,166,8.4,07:09,,937,,76206.00,,,
,03:06:40,166,8.4,07:09,,937,,76209.00,,,
,03:06:41,166,8.4,07:09,,937,,76212.00,,,
,03:06:42,166,8.4,07:09,,938,,76214.00,,,
,03:06:43,166,8.5,07:04,,938,,76216.00,,,
,03:06:44,166,8.5,07:04,,938,,76219.00,,,
,03:06:45,166,8.5,07:04,,938,,76221.00,,,
,03:06:46,166,8.6,06:59,,939,,76224.00,,,
,03:06:47,166,8.6,06:59,,940,,76226.00,,,
,03:06:48,166,8.6,06:59,,940,,76229.00,,,
,03:06:49,166,8.6,06:59,,940,,76231.00,,,
,03:06:50,166,8.6,06:59,,940,,76233.00,,,
,03:06:51,166,8.6,06:59,,941,,76236.00,,,
,03:06:52,166,8.5,07:04,,941,,76238.00,,,
,03:06:53,166,8.5,07:04,,941,,76240.00,,,
,03:06:54,166,8.5,07:04,,941,,76242.00,,,
,03:06:55,166,8.4,07:09,,942,,76245.00,,,
,03:06:56,166,8.3,07:14,,942,,76247.00,,,
,03:06:57,166,8.3,07:14,,942,,76249.00,,,
,03:06:58,166,8.2,07:19,,942,,76251.00,,,
,03:06:59,166,8.1,07:24,,943,,76254.00,,,
,03:07:00,166,8.0,07:30,,943,,76256.00,,,
,03:07:01,166,8.0,07:30,,944,,76258.00,,,
,03:07:02,166,8.0,07:30,,944,,76260.00,,,
,03:07:03,166,8.0,07:30,,944,,76262.00,,,
,03:07:04,166,8.1,07:24,,944,,76264.00,,,
,03:07:05,166,8.1,07:24,,945,,76267.00,,,
,03:07:06,166,8.2,07:19,,945,,76269.00,,,
,03:07:07,166,8.2,07:19,,945,,76271.00,,,
,03:07:08,166,8.2,07:19,,945,,76274.00,,,
,03:07:09,166,8.1,07:24,,946,,76276.00,,,
,03:07:10,166,8.1,07:24,,946,,76278.00,,,
,03:07:11,166,8.1,07:24,,946,,76280.00,,,
,03:07:12,166,8.1,07:24,,946,,76283.00,,,
,03:07:13,166,8.1,07:24,,946,,76285.00,,,
,03:07:14,166,8.1,07:24,,946,,76287.00,,,
,03:07:15,166,8.1,07:24,,947,,76289.00,,,
,03:07:16,166,8.1,07:24,,947,,76291.00,,,
,03:07:17,166,8.1,07:24,,947,,76294.00,,,
,03:07:18,166,8.1,07:24,,947,,76296.00,,,
,03:07:19,166,8.2,07:19,,948,,76298.00,,,
,03:07:20,166,8.2,07:19,,948,,76300.00,,,
,03:07:21,166,8.1,07:24,,948,,76302.00,,,
,03:07:22,166,8.1,07:24,,948,,76305.00,,,
,03:07:23,166,8.0,07:30,,949,,76307.00,,,
,03:07:24,166,8.0,07:30,,949,,76309.00,,,
,03:07:25,166,8.0,07:30,,949,,76311.00,,,
,03:07:26,166,8.0,07:30,,949,,76313.00,,,
,03:07:27,166,8.0,07:30,,950,,76315.00,,,
,03:07:28,166,8.0,07:30,,950,,76318.00,,,
,03:07:29,166,8.1,07:24,,950,,76320.00,,,
,03:07:30,166,8.1,07:24,,950,,76323.00,,,
,03:07:31,166,8.1,07:24,,951,,76325.00,,,
,03:07:32,166,8.2,07:19,,951,,76328.00,,,
,03:07:33,167,8.2,07:19,,951,,76330.00,,,
,03:07:34,166,8.2,07:19,,952,,76333.00,,,
,03:07:35,166,8.2,07:19,,952,,76335.00,,,
,03:07:36,166,8.2,07:19,,952,,76337.00,,,
,03:07:37,167,8.2,07:19,,952,,76340.00,,,
,03:07:38,167,8.2,07:19,,952,,76342.00,,,
,03:07:39,167,8.2,07:19,,952,,76344.00,,,
,03:07:40,167,8.2,07:19,,953,,76346.00,,,
,03:07:41,167,8.2,07:19,,953,,76348.00,,,
,03:07:42,167,8.2,07:19,,953,,76350.00,,,
,03:07:43,167,8.2,07:19,,953,,76352.00,,,
,03:07:44,167,8.2,07:19,,954,,76355.00,,,
,03:07:45,167,8.3,07:14,,954,,76357.00,,,
,03:07:46,167,8.3,07:14,,954,,76359.00,,,
,03:07:47,166,8.2,07:19,,954,,76361.00,,,
,03:07:48,166,8.2,07:19,,955,,76364.00,,,
,03:07:49,166,8.1,07:24,,955,,76366.00,,,
,03:07:50,166,8.1,07:24,,955,,76368.00,,,
,03:07:51,166,8.0,07:30,,955,,76370.00,,,
,03:07:52,166,8.0,07:30,,955,,76372.00,,,
,03:07:53,166,8.0,07:30,,955,,76374.00,,,
,03:07:54,166,7.9,07:36,,956,,76376.00,,,
,03:07:55,166,7.8,07:42,,956,,76378.00,,,
,03:07:56,166,7.8,07:42,,956,,76380.00,,,
,03:07:57,166,7.8,07:42,,956,,76382.00,,,
,03:07:58,166,7.8,07:42,,957,,76384.00,,,
,03:07:59,166,7.8,07:42,,957,,76387.00,,,
,03:08:00,166,8.0,07:30,,957,,76389.00,,,
,03:08:01,166,8.1,07:24,,957,,76391.00,,,
,03:08:02,166,8.1,07:24,,958,,76394.00,,,
,03:08:03,166,8.2,07:19,,958,,76396.00,,,
,03:08:04,166,8.2,07:19,,958,,76399.00,,,
,03:08:05,166,8.2,07:19,,958,,76401.00,,,
,03:08:06,166,8.2,07:19,,959,,76403.00,,,
,03:08:07,166,8.2,07:19,,959,,76406.00,,,
,03:08:08,166,8.2,07:19,,959,,76408.00,,,
,03:08:09,166,8.2,07:19,,959,,76410.00,,,
,03:08:10,166,8.2,07:19,,960,,76412.00,,,
,03:08:11,166,8.1,07:24,,960,,76414.00,,,
,03:08:12,166,8.1,07:24,,960,,76416.00,,,
,03:08:13,166,8.0,07:30,,960,,76418.00,,,
,03:08:14,166,8.0,07:30,,960,,76420.00,,,
,03:08:15,166,8.0,07:30,,961,,76423.00,,,
,03:08:16,166,8.0,07:30,,961,,76425.00,,,
,03:08:17,166,8.0,07:30,,962,,76427.00,,,
,03:08:18,166,8.1,07:24,,962,,76429.00,,,
,03:08:19,166,8.1,07:24,,962,,76432.00,,,
,03:08:20,166,8.1,07:24,,962,,76434.00,,,
,03:08:21,166,8.2,07:19,,963,,76436.00,,,
,03:08:22,166,8.2,07:19,,963,,76439.00,,,
,03:08:23,166,8.2,07:19,,963,,76441.00,,,
,03:08:24,166,8.2,07:19,,963,,76444.00,,,
,03:08:25,166,8.2,07:19,,964,,76446.00,,,
,03:08:26,166,8.2,07:19,,964,,76448.00,,,
,03:08:27,166,8.1,07:24,,964,,76450.00,,,
,03:08:28,166,8.1,07:24,,964,,76453.00,,,
,03:08:29,166,8.2,07:19,,966,,76455.00,,,
,03:08:30,166,8.2,07:19,,966,,76457.00,,,
,03:08:31,166,8.2,07:19,,966,,76460.00,,,
,03:08:32,166,8.3,07:14,,966,,76462.00,,,
,03:08:33,166,8.3,07:14,,966,,76464.00,,,
,03:08:34,166,8.3,07:14,,966,,76467.00,,,
,03:08:35,166,8.3,07:14,,966,,76469.00,,,
,03:08:36,166,8.3,07:14,,966,,76471.00,,,
,03:08:37,166,8.3,07:14,,967,,76474.00,,,
,03:08:38,166,8.3,07:14,,967,,76476.00,,,
,03:08:39,166,8.3,07:14,,967,,76478.00,,,
,03:08:40,166,8.3,07:14,,967,,76480.00,,,
,03:08:41,166,8.3,07:14,,968,,76483.00,,,
,03:08:42,166,8.3,07:14,,968,,76485.00,,,
,03:08:43,165,8.3,07:14,,968,,76487.00,,,
,03:08:44,165,8.3,07:14,,968,,76489.00,,,
,03:08:45,165,8.3,07:14,,969,,76492.00,,,
,03:08:46,165,8.3,07:14,,969,,76494.00,,,
,03:08:47,165,8.3,07:14,,969,,76496.00,,,
,03:08:48,165,8.3,07:14,,969,,76499.00,,,
,03:08:49,165,8.3,07:14,,969,,76501.00,,,
,03:08:50,165,8.3,07:14,,969,,76503.00,,,
,03:08:51,165,8.4,07:09,,970,,76506.00,,,
,03:08:52,165,8.4,07:09,,970,,76508.00,,,
,03:08:53,165,8.4,07:09,,970,,76511.00,,,
,03:08:54,165,8.4,07:09,,970,,76513.00,,,
,03:08:55,165,8.4,07:09,,971,,76516.00,,,
,03:08:56,165,8.4,07:09,,971,,76518.00,,,
,03:08:57,165,8.5,07:04,,971,,76520.00,,,
,03:08:58,165,8.5,07:04,,971,,76523.00,,,
,03:08:59,165,8.5,07:04,,971,,76525.00,,,
,03:09:00,165,8.6,06:59,,971,,76528.00,,,
,03:09:01,165,8.5,07:04,,972,,76530.00,,,
,03:09:02,166,8.6,06:59,,972,,76532.00,,,
,03:09:03,166,8.7,06:54,,972,,76535.00,,,
,03:09:04,166,8.8,06:49,,972,,76538.00,,,
,03:09:05,165,8.8,06:49,,972,,76540.00,,,
,03:09:06,165,8.8,06:49,,972,,76543.00,,,
,03:09:07,165,8.9,06:44,,972,,76545.00,,,
,03:09:08,165,8.9,06:44,,972,,76548.00,,,
,03:09:09,165,8.8,06:49,,973,,76550.00,,,
,03:09:10,164,8.8,06:49,,973,,76553.00,,,
,03:09:11,164,8.8,06:49,,973,,76555.00,,,
,03:09:12,164,8.7,06:54,,973,,76557.00,,,
,03:09:13,164,8.6,06:59,,974,,76558.00,,,
,03:09:14,164,8.6,06:59,,974,,76560.00,,,
,03:09:15,164,8.5,07:04,,974,,76562.00,,,
,03:09:16,163,8.2,07:19,,974,,76563.00,,,
,03:09:17,163,7.9,07:36,,974,,76564.00,,,
,03:09:18,163,7.7,07:48,,974,,76565.00,,,
,03:09:19,163,7.7,07:48,,975,,76566.00,,,
,03:09:20,163,7.7,07:48,,975,,76568.00,,,
,03:09:21,163,7.7,07:48,,975,,76570.00,,,
,03:09:22,163,7.9,07:36,,975,,76571.00,,,
,03:09:23,163,8.0,07:30,,975,,76573.00,,,
,03:09:24,162,8.1,07:24,,975,,76576.00,,,
,03:09:25,162,8.1,07:24,,976,,76579.00,,,
,03:09:26,163,8.1,07:24,,976,,76582.00,,,
,03:09:27,163,8.1,07:24,,976,,76584.00,,,
,03:09:28,163,8.1,07:24,,976,,76587.00,,,
,03:09:29,163,8.1,07:24,,976,,76588.00,,,
,03:09:30,163,8.1,07:24,,976,,76591.00,,,
,03:09:31,163,8.2,07:19,,976,,76593.00,,,
,03:09:32,163,8.2,07:19,,976,,76596.00,,,
,03:09:33,163,8.2,07:19,,977,,76598.00,,,
,03:09:34,163,8.3,07:14,,977,,76600.00,,,
,03:09:35,163,8.3,07:14,,977,,76603.00,,,
,03:09:36,163,8.4,07:09,,977,,76606.00,,,
,03:09:37,163,8.4,07:09,,978,,76608.00,,,
,03:09:38,163,8.4,07:09,,978,,76611.00,,,
,03:09:39,163,8.4,07:09,,978,,76613.00,,,
,03:09:40,163,8.3,07:14,,978,,76615.00,,,
,03:09:41,163,8.1,07:24,,979,,76617.00,,,
,03:09:42,163,8.0,07:30,,979,,76619.00,,,
,03:09:43,164,7.9,07:36,,979,,76620.00,,,
,03:09:44,164,7.8,07:42,,979,,76622.00,,,
,03:09:45,164,7.7,07:48,,979,,76623.00,,,
,03:09:46,164,7.6,07:54,,979,,76624.00,,,
,03:09:47,164,7.6,07:54,,979,,76626.00,,,
,03:09:48,164,7.5,08:00,,980,,76628.00,,,
,03:09:49,164,7.5,08:00,,980,,76630.00,,,
,03:09:50,164,7.4,08:06,,980,,76632.00,,,
,03:09:51,164,7.4,08:06,,980,,76634.00,,,
,03:09:52,164,7.3,08:13,,980,,76636.00,,,
,03:09:53,165,7.3,08:13,,981,,76638.00,,,
,03:09:54,165,7.3,08:13,,981,,76640.00,,,
,03:09:55,165,7.3,08:13,,981,,76642.00,,,
,03:09:56,165,7.2,08:20,,981,,76644.00,,,
,03:09:57,165,7.2,08:20,,982,,76646.00,,,
,03:09:58,165,7.2,08:20,,982,,76648.00,,,
,03:09:59,165,7.2,08:20,,982,,76650.00,,,
,03:10:00,165,7.2,08:20,,982,,76652.00,,,
,03:10:01,165,7.1,08:27,,984,,76654.00,,,
,03:10:02,165,7.0,08:34,,984,,76655.00,,,
,03:10:03,165,6.9,08:42,,984,,76657.00,,,
,03:10:04,165,6.9,08:42,,984,,76659.00,,,
,03:10:05,164,6.9,08:42,,984,,76661.00,,,
,03:10:06,164,6.8,08:49,,984,,76663.00,,,
,03:10:07,164,6.8,08:49,,984,,76664.00,,,
,03:10:08,164,6.8,08:49,,985,,76666.00,,,
,03:10:09,164,6.9,08:42,,985,,76668.00,,,
,03:10:10,164,7.0,08:34,,985,,76670.00,,,
,03:10:11,163,7.1,08:27,,985,,76672.00,,,
,03:10:12,163,7.2,08:20,,985,,76674.00,,,
,03:10:13,163,7.2,08:20,,985,,76675.00,,,
,03:10:14,163,7.2,08:20,,985,,76678.00,,,
,03:10:15,162,7.2,08:20,,985,,76680.00,,,
,03:10:16,162,7.1,08:27,,986,,76681.00,,,
,03:10:17,162,7.1,08:27,,986,,76683.00,,,
,03:10:18,162,7.0,08:34,,986,,76685.00,,,
,03:10:19,162,7.0,08:34,,986,,76686.00,,,
,03:10:20,162,6.9,08:42,,987,,76688.00,,,
,03:10:21,162,6.9,08:42,,987,,76690.00,,,
,03:10:22,162,6.9,08:42,,987,,76692.00,,,
,03:10:23,161,6.9,08:42,,987,,76694.00,,,
,03:10:24,161,7.0,08:34,,988,,76696.00,,,
,03:10:25,161,7.0,08:34,,988,,76698.00,,,
,03:10:26,161,7.1,08:27,,988,,76701.00,,,
,03:10:27,161,7.1,08:27,,988,,76703.00,,,
,03:10:28,161,7.1,08:27,,989,,76705.00,,,
,03:10:29,161,7.2,08:20,,989,,76707.00,,,
,03:10:30,161,7.2,08:20,,989,,76710.00,,,
,03:10:31,161,7.2,08:20,,989,,76712.00,,,
,03:10:32,161,7.2,08:20,,989,,76714.00,,,
,03:10:33,162,7.2,08:20,,989,,76716.00,,,
,03:10:34,162,7.2,08:20,,989,,76718.00,,,
,03:10:35,162,7.3,08:13,,989,,76720.00,,,
,03:10:36,162,7.3,08:13,,989,,76722.00,,,
,03:10:37,162,7.4,08:06,,990,,76725.00,,,
,03:10:38,162,7.5,08:00,,990,,76727.00,,,
,03:10:39,162,7.6,07:54,,990,,76729.00,,,
,03:10:40,162,7.7,07:48,,990,,76732.00,,,
,03:10:41,163,7.7,07:48,,990,,76734.00,,,
,03:10:42,163,7.7,07:48,,990,,76736.00,,,
,03:10:43,163,7.6,07:54,,991,,76738.00,,,
,03:10:44,163,7.6,07:54,,991,,76740.00,,,
,03:10:45,163,7.6,07:54,,991,,76742.00,,,
,03:10:46,163,7.5,08:00,,991,,76743.00,,,
,03:10:47,163,7.5,08:00,,992,,76745.00,,,
,03:10:48,163,7.4,08:06,,992,,76746.00,,,
,03:10:49,163,7.4,08:06,,992,,76748.00,,,
,03:10:50,163,7.4,08:06,,992,,76750.00,,,
,03:10:51,163,7.4,08:06,,993,,76752.00,,,
,03:10:52,163,7.4,08:06,,993,,76754.00,,,
,03:10:53,163,7.4,08:06,,993,,76756.00,,,
,03:10:54,163,7.4,08:06,,993,,76758.00,,,
,03:10:55,163,7.4,08:06,,994,,76760.00,,,
,03:10:56,163,7.4,08:06,,994,,76763.00,,,
,03:10:57,163,7.4,08:06,,994,,76765.00,,,
,03:10:58,163,7.3,08:13,,994,,76766.00,,,
,03:10:59,163,7.1,08:27,,995,,76768.00,,,
,03:11:00,163,7.0,08:34,,995,,76769.00,,,
,03:11:01,163,6.9,08:42,,995,,76770.00,,,
,03:11:02,163,6.8,08:49,,995,,76772.00,,,
,03:11:03,163,6.7,08:57,,996,,76773.00,,,
,03:11:04,163,6.7,08:57,,996,,76775.00,,,
,03:11:05,163,6.6,09:05,,996,,76776.00,,,
,03:11:06,163,6.6,09:05,,996,,76778.00,,,
,03:11:07,163,6.9,08:42,,996,,76780.00,,,
,03:11:08,163,7.3,08:13,,997,,76784.00,,,
,03:11:09,163,7.6,07:54,,997,,76787.00,,,
,03:11:10,163,7.9,07:36,,997,,76790.00,,,
,03:11:11,163,7.8,07:42,,997,,76792.00,,,
